591053,"e-tv","KTC","NULL","W2205STD","http://img.zap.co.il/pics/4/6/9/8/20878964b.gif"
591242,"e-tv","Panasonic","NULL","TH50PV70","http://img.zap.co.il/pics/3/6/3/9/21749363b.gif"
591435,"e-tv","Philips","NULL","50PFP5532D","http://img.zap.co.il/pics/2/3/8/5/21265832b.gif"
591436,"e-tv","Sharp","NULL","LC20S5E","http://img.zap.co.il/pics/1/2/2/6/21266221b.gif"
591694,"e-tv","Electra","NULL","37781ELC","http://img.zap.co.il/pics/9/6/7/7/20857769b.gif"
591695,"e-tv","Dantax","NULL","LC37","http://img.zap.co.il/pics/9/1/5/4/21534519b.gif"
591725,"e-tv","Panasonic","NULL","TH42PV7","http://img.zap.co.il/pics/3/2/2/5/21755223b.gif"
591726,"e-tv","Panasonic","NULL","TH42PH9","http://img.zap.co.il/pics/6/0/0/1/20471006b.gif"
592415,"e-tv","LG","NULL","M228WA","http://img.zap.co.il/pics/0/2/2/4/21504220b.gif"
592794,"e-tv","Hitachi","NULL","P50T01","http://img.zap.co.il/pics/3/4/8/7/21487843b.gif"
592796,"e-tv","Hitachi","NULL","L32A01","http://img.zap.co.il/pics/2/1/0/3/23623012b.gif"
593127,"e-tv","LG","NULL","42LB7R","http://img.zap.co.il/pics/6/4/4/2/22312446b.gif"
593565,"e-tv","Pioneer","PDP-4280XA","Kuro","http://img.zap.co.il/pics/0/1/5/4/21984510b.gif"
593792,"e-tv","Philips","NULL","37PF5321","http://img.zap.co.il/pics/1/9/1/6/17836191b.gif"
593856,"e-tv","Sharp","NULL","LC37AD5E","http://img.zap.co.il/pics/2/2/3/6/22376322b.gif"
593857,"e-tv","Sharp","NULL","LC37WD1E","http://img.zap.co.il/pics/6/4/9/4/21694946b.gif"
594468,"e-tv","JVC","NULL","LT37EX17","http://img.zap.co.il/pics/3/7/3/6/21796373b.gif"
594520,"e-tv","Sharp","NULL","LC42AD5E","http://img.zap.co.il/pics/8/9/6/5/21795698b.gif"
594521,"e-tv","Sharp","NULL","LC42WD1E","http://img.zap.co.il/pics/7/9/6/5/21795697b.gif"
594522,"e-tv","Philips","NULL","20PFL5522D","http://img.zap.co.il/pics/4/3/1/7/21757134b.gif"
594683,"e-tv","Philips","NULL","42PFP5332","http://img.zap.co.il/pics/4/2/4/7/21847424b.gif"
594731,"e-tv","Sharp","NULL","LC32WD1E","http://img.zap.co.il/pics/5/4/9/4/21694945b.gif"
594997,"e-tv","Metz","NULL","LC32TL","http://img.zap.co.il/pics/7/4/4/6/21856447b.gif"
595045,"e-tv","Philips","NULL","37PFL5522D","http://img.zap.co.il/pics/7/3/2/3/20833237b.gif"
595047,"e-tv","Philips","NULL","37PFL9732D","http://img.zap.co.il/pics/8/3/2/3/20833238b.gif"
595319,"e-tv","LG","NULL","50PT81","http://img.zap.co.il/pics/0/7/3/8/21928370b.gif"
595505,"e-tv","Haier","NULL","L42A9AA1","http://img.zap.co.il/pics/4/1/8/7/21827814b.gif"
596088,"e-tv","Philips","NULL","42PFL3312","http://img.zap.co.il/pics/1/3/5/7/22147531b.gif"
596136,"e-tv","LG","NULL","37LC43","http://img.zap.co.il/pics/3/3/6/1/22061633b.gif"
596137,"e-tv","LG","NULL","42LC43","http://img.zap.co.il/pics/8/8/8/8/21988888b.gif"
597815,"e-tv","Panasonic","NULL","TH42PH10","http://img.zap.co.il/pics/0/3/5/4/22434530b.gif"
597816,"e-tv","Panasonic","NULL","TH50PH10","http://img.zap.co.il/pics/4/2/6/4/22084624b.gif"
598028,"e-tv","LG","NULL","42PT81","http://img.zap.co.il/pics/0/4/6/3/22183640b.gif"
598113,"e-tv","Sony","Bravia","KDL37P3000E","http://img.zap.co.il/pics/1/5/5/7/22147551b.gif"
598761,"e-tv","Philips","NULL","47PFL5522","http://img.zap.co.il/pics/9/0/3/5/22365309b.gif"
598762,"e-tv","Nec","NULL","NLT19HDB3","http://img.zap.co.il/pics/2/0/9/8/22268902b.gif"
598766,"e-tv","Nec","NULL","NLT40HDB4","http://img.zap.co.il/pics/3/3/8/4/22304833b.gif"
599073,"e-tv","LG","NULL","42LB5RT","http://img.zap.co.il/pics/1/6/8/5/22185861b.gif"
599114,"e-tv","LG","NULL","M1917A","http://img.zap.co.il/pics/0/5/1/7/18977150b.gif"
599178,"e-tv","Sansui","NULL","LCT42SDFT","http://img.zap.co.il/pics/6/2/4/5/22315426b.gif"
676475,"e-tv","Philips","NULL","42PFL7962D","http://img.zap.co.il/pics/7/0/3/5/22365307b.gif"
676492,"e-tv","Philips","NULL","37PFL5322","http://img.zap.co.il/pics/8/4/2/3/20833248b.gif"
676650,"e-tv","Samsung","NULL","LA19R71B","http://img.zap.co.il/pics/1/0/5/7/22367501b.gif"
676657,"e-tv","Hitachi","NULL","L37A01","http://img.zap.co.il/pics/5/4/2/7/22367245b.gif"
676658,"e-tv","Hitachi","NULL","L42X01","http://img.zap.co.il/pics/6/4/2/7/22367246b.gif"
676664,"e-tv","FujiCom","NULL","FJ2201W","http://img.zap.co.il/pics/1/0/2/6/22136201b.gif"
676666,"e-tv","FujiCom","NULL","FJ4201W","http://img.zap.co.il/pics/2/8/4/4/22184482b.gif"
676927,"e-tv","Hitachi","NULL","P50X01A","http://img.zap.co.il/pics/3/2/2/8/22388223b.gif"
677050,"e-tv","Toshiba","Regza","42X3500","http://img.zap.co.il/pics/2/6/6/8/22398662b.gif"
677190,"e-tv","Toshiba","Regza","32A3500","http://img.zap.co.il/pics/1/6/9/5/24135961b.gif"
677191,"e-tv","Toshiba","Regza","42A3500","http://img.zap.co.il/pics/0/1/5/7/23737510b.gif"
677192,"e-tv","Toshiba","Regza","37A3500","http://img.zap.co.il/pics/1/3/3/2/22422331b.gif"
678233,"e-tv","Metz","NULL","LC42TL","http://img.zap.co.il/pics/6/4/8/2/22482846b.gif"
678279,"e-tv","Panasonic","NULL","42PR10","http://img.zap.co.il/pics/7/9/3/7/22137397b.gif"
678462,"e-tv","Panasonic","NULL","TH42PV70","http://img.zap.co.il/pics/2/0/0/5/23335002b.gif"
678552,"e-tv","Sharp","NULL","LC46XL2E","http://img.zap.co.il/pics/9/0/7/0/22550709b.gif"
679043,"e-tv","Normande","NULL",3233,"http://img.zap.co.il/pics/7/2/1/8/22698127b.gif"
679335,"e-tv","Sharp","NULL","LC52XL2E","http://img.zap.co.il/pics/6/7/2/2/22802276b.gif"
679636,"e-tv","Sansui","NULL","LCT42SDLG","http://img.zap.co.il/pics/7/2/9/5/22835927b.gif"
679800,"e-tv","LG","NULL","47LB9R","http://img.zap.co.il/pics/9/5/2/0/22800259b.gif"
680518,"e-tv","Sansui","NULL","LCT47","http://img.zap.co.il/pics/3/2/3/1/22941323b.gif"
680524,"e-tv","i-Tech","NULL","TL-2630TP","http://img.zap.co.il/pics/2/5/7/0/22940752b.gif"
680854,"e-tv","Hitachi","NULL","P42A01","http://img.zap.co.il/pics/5/7/9/4/23024975b.gif"
681528,"e-tv","Panasonic","NULL","TH50PF10","http://img.zap.co.il/pics/5/0/6/1/23061605b.gif"
681654,"e-tv","Sony","Bravia","KDL40D3550","http://img.zap.co.il/pics/7/2/2/5/23905227b.gif"
681712,"e-tv","Sharp","NULL","LC37X20E","http://img.zap.co.il/pics/9/6/4/3/23123469b.gif"
681713,"e-tv","Sharp","NULL","LC42X20E","http://img.zap.co.il/pics/1/7/4/3/23123471b.gif"
686027,"e-tv","Proview","NULL","EF4211UC","http://img.zap.co.il/pics/8/2/3/9/23209328b.gif"
686086,"e-tv","Proview","NULL","EF4610","http://img.zap.co.il/pics/4/4/7/4/22904744b.gif"
686395,"e-tv","Hitachi","NULL","37LD900TA","http://img.zap.co.il/pics/4/0/5/1/20111504b.gif"
686949,"e-tv","Nec","NULL","42XC10","http://img.zap.co.il/pics/3/1/6/7/23597613b.gif"
687123,"e-tv","Thomson","NULL","37M61NH21","http://img.zap.co.il/pics/3/3/4/3/23443433b.gif"
687124,"e-tv","Thomson","NULL","37M61NF21","http://img.zap.co.il/pics/2/0/4/3/26613402b.gif"
687125,"e-tv","Thomson","NULL","42M61NF21","http://img.zap.co.il/pics/3/0/4/3/26613403b.gif"
687190,"e-tv","Konka","NULL","KL32CS66","http://img.zap.co.il/pics/0/5/8/1/23431850b.gif"
688681,"e-tv","Haier","NULL","L42A8A","http://img.zap.co.il/pics/4/6/6/3/25113664b.gif"
691498,"e-tv","Konka","NULL","KL42CS66","http://img.zap.co.il/pics/1/5/8/1/23431851b.gif"
691499,"e-tv","Konka","NULL","KL47BT20DC","http://img.zap.co.il/pics/2/5/8/1/23431852b.gif"
691500,"e-tv","Konka","NULL","KL52BT20DC","http://img.zap.co.il/pics/3/5/8/1/23431853b.gif"
691596,"e-tv","Philips","NULL","37PFL7562D","http://img.zap.co.il/pics/6/3/2/3/20833236b.gif"
691682,"e-tv","FujiCom","NULL","FJ3701W","http://img.zap.co.il/pics/6/4/7/2/23682746b.gif"
691761,"e-tv","Panasonic","NULL","TX37LX75","http://img.zap.co.il/pics/7/6/0/9/23699067b.gif"
692232,"e-tv","Panasonic","NULL","TH37PR10","http://img.zap.co.il/pics/0/6/8/1/21701860b.gif"
692234,"e-tv","Sharp","NULL","LC26PX5","http://img.zap.co.il/pics/5/3/2/6/23866235b.gif"
692235,"e-tv","Sharp","NULL","LC37PX5","http://img.zap.co.il/pics/5/3/2/6/23866235b.gif"
694340,"e-tv","ViewSonic","NULL","N2640WB","http://img.zap.co.il/pics/0/9/5/5/23575590b.gif"
694471,"e-tv","FujiCom","NULL","32G03H","http://img.zap.co.il/pics/1/9/1/2/24812191b.gif"
694692,"e-tv","Panasonic","NULL","TH42PS10","http://img.zap.co.il/pics/4/6/8/6/21996864b.gif"
694832,"e-tv","Hitachi","NULL","37LD9000TA","http://img.zap.co.il/pics/2/8/3/0/21310382b.gif"
695280,"e-tv","LG","NULL","50PG200R","http://img.zap.co.il/pics/7/6/0/5/24475067b.gif"
695281,"e-tv","LG","NULL","42PG200R","http://img.zap.co.il/pics/8/0/0/1/23061008b.gif"
695289,"e-tv","Hisense","NULL","LCD3729","http://img.zap.co.il/pics/3/5/1/9/24539153b.gif"
695290,"e-tv","Hisense","NULL","LCD3707","http://img.zap.co.il/pics/1/5/1/9/24539151b.gif"
695292,"e-tv","Hisense","NULL","LCD4028","http://img.zap.co.il/pics/4/5/1/9/24539154b.gif"
695293,"e-tv","Hisense","NULL","LCD4229","http://img.zap.co.il/pics/5/5/1/9/24539155b.gif"
695305,"e-tv","Haier","NULL","P32R1","http://img.zap.co.il/pics/2/4/1/8/24638142b.gif"
695306,"e-tv","BenQ","NULL","SH4231","http://img.zap.co.il/pics/8/7/4/9/24539478b.gif"
695307,"e-tv","BenQ","NULL","SH3731","http://img.zap.co.il/pics/5/5/7/8/24538755b.gif"
696114,"e-tv","LG","NULL","42PG60UR","http://img.zap.co.il/pics/8/3/0/2/24952038b.gif"
696115,"e-tv","LG","NULL","50PG60UR","http://img.zap.co.il/pics/1/1/3/1/25091311b.gif"
696168,"e-tv","FujiCom","NULL","PP42G23H","http://img.zap.co.il/pics/4/4/5/3/24833544b.gif"
696469,"e-tv","Toshiba","Regza","37AV500","http://img.zap.co.il/pics/0/1/1/3/24873110b.gif"
696470,"e-tv","Toshiba","Regza","42AV500","http://img.zap.co.il/pics/5/1/2/1/25131215b.gif"
696591,"e-tv","Hitachi","NULL","L37X01","http://img.zap.co.il/pics/5/4/4/1/24851445b.gif"
696768,"e-tv","LG","Scarlet","37LG60UR","http://img.zap.co.il/pics/2/6/4/7/26087462b.gif"
696769,"e-tv","LG","Scarlet","47LG60FR","http://img.zap.co.il/pics/7/8/8/2/25092887b.gif"
696779,"e-tv","MAG","NULL","BF37","http://img.zap.co.il/pics/4/3/1/5/25135134b.gif"
697721,"e-tv","Sharp","NULL","46PX5","http://img.zap.co.il/pics/4/9/7/5/24215794b.gif"
703543,"e-tv","LG","Scarlet","42LG60FR","http://img.zap.co.il/pics/1/4/7/9/25169741b.gif"
703609,"e-tv","MAG","NULL","JF46","http://img.zap.co.il/pics/8/4/9/4/23244948b.gif"
703672,"e-tv","LG","NULL","42LB9R","http://img.zap.co.il/pics/4/3/9/3/22183934b.gif"
704173,"e-tv","Beko","NULL","BKL32LXLU1B","http://img.zap.co.il/pics/8/6/3/7/24927368b.gif"
704174,"e-tv","Beko","NULL","BKL32LXLU1","http://img.zap.co.il/pics/2/2/4/8/25218422b.gif"
704176,"e-tv","ViewSonic","NULL","N3740WB","http://img.zap.co.il/pics/9/9/5/3/25353599b.gif"
704186,"e-tv","LG","NULL","42PG100R","http://img.zap.co.il/pics/6/7/7/9/25229776b.gif"
704266,"e-tv","Haier","NULL","L26R1","http://img.zap.co.il/pics/4/1/2/9/25169214b.gif"
704268,"e-tv","Haier","NULL","L42R1","http://img.zap.co.il/pics/3/9/6/9/25219693b.gif"
704401,"e-tv","LG","NULL","42LG30R","http://img.zap.co.il/pics/9/9/4/1/25411499b.gif"
704579,"e-tv","Sharp","NULL","LC37PX5M","http://img.zap.co.il/pics/5/8/1/1/25931185b.gif"
704580,"e-tv","Skyworth","NULL","42L16","http://img.zap.co.il/pics/9/2/5/4/25294529b.gif"
704582,"e-tv","Skyworth","NULL","37L16","http://img.zap.co.il/pics/8/2/5/4/25294528b.gif"
704584,"e-tv","Skyworth","NULL","26L16","http://img.zap.co.il/pics/6/2/5/4/25294526b.gif"
704585,"e-tv","Skyworth","NULL","20L03","http://img.zap.co.il/pics/5/2/5/4/25294525b.gif"
704973,"e-tv","Konka","NULL","KL22ES31","http://img.zap.co.il/pics/8/8/0/5/26345088b.gif"
705149,"e-tv","Dantax","NULL","HQL420LG","http://img.zap.co.il/pics/7/4/0/3/22863047b.gif"
705220,"e-tv","LG","NULL","42PG60","http://img.zap.co.il/pics/9/4/9/1/25441949b.gif"
705221,"e-tv","LG","NULL","50PG30TR","http://img.zap.co.il/pics/2/5/9/1/25441952b.gif"
705251,"e-tv","FujiCom","NULL","LC32G72","http://img.zap.co.il/pics/3/5/1/9/25479153b.gif"
705252,"e-tv","Sony","Bravia","KDL26B4030","http://img.zap.co.il/pics/3/7/6/2/25462673b.gif"
705409,"e-tv","LG","NULL","37LG30R","http://img.zap.co.il/pics/3/5/2/3/25953253b.gif"
705432,"e-tv","Dell","NULL","W3706","http://img.zap.co.il/pics/0/7/2/8/25558270b.gif"
705489,"e-tv","Beko","NULL","BKL42LBLU4B","http://img.zap.co.il/pics/6/9/5/9/25039596b.gif"
705492,"e-tv","Beko","NULL","BKL37LBLU2B","http://img.zap.co.il/pics/2/3/3/8/23248332b.gif"
706952,"e-tv","Philips","NULL","42PFL7603","http://img.zap.co.il/pics/1/8/4/7/25217481b.gif"
708073,"e-tv","Samsung","NULL","PPM50M7H","http://img.zap.co.il/pics/3/9/0/3/25683093b.gif"
708106,"e-tv","Samsung","NULL","LA32A450","http://img.zap.co.il/pics/8/2/0/9/25859028b.gif"
708310,"e-tv","Samsung","NULL","PS50A550","http://img.zap.co.il/pics/7/7/9/4/25794977b.gif"
708363,"e-tv","LG","NULL","42PG20","http://img.zap.co.il/pics/6/2/6/8/25798626b.gif"
708409,"e-tv","Samsung","NULL","LA40A550","http://img.zap.co.il/pics/0/5/0/0/25870050b.gif"
708410,"e-tv","Samsung","NULL","LA46A550","http://img.zap.co.il/pics/4/2/9/5/25895924b.gif"
708448,"e-tv","Sansui","NULL","LCT26SD","http://img.zap.co.il/pics/8/7/0/9/25609078b.gif"
708449,"e-tv","Xerox","NULL","HF4210","http://img.zap.co.il/pics/2/7/6/9/25829672b.gif"
708598,"e-tv","Samsung","NULL","LA37A450","http://img.zap.co.il/pics/2/8/6/0/25870682b.gif"
708612,"e-tv","Samsung","NULL","LA40A330","http://img.zap.co.il/pics/0/8/7/0/25870780b.gif"
708614,"e-tv","Samsung","NULL","LA37A550","http://img.zap.co.il/pics/4/6/8/8/26048864b.gif"
708620,"e-tv","Samsung","NULL","LA40A610","http://img.zap.co.il/pics/7/2/8/7/27757827b.gif"
708696,"e-tv","Samsung","NULL","LA46A610","http://img.zap.co.il/pics/6/2/8/7/27757826b.gif"
708697,"e-tv","Samsung","NULL","LA52A610","http://img.zap.co.il/pics/7/2/6/2/25882627b.gif"
708866,"e-tv","Samsung","NULL","PS42A410","http://img.zap.co.il/pics/2/8/7/8/25898782b.gif"
708867,"e-tv","Samsung","NULL","PS50A410","http://img.zap.co.il/pics/4/8/7/8/25898784b.gif"
708962,"e-tv","Uniden","NULL",20796,"http://img.zap.co.il/pics/3/8/4/3/25903483b.gif"
708968,"e-tv","Philips","NULL","42PFL3512","http://img.zap.co.il/pics/5/1/6/9/25929615b.gif"
710015,"e-tv","Nec","NULL","NLT40HDB3","http://img.zap.co.il/pics/9/0/9/9/23149909b.gif"
710084,"e-tv","Samsung","NULL","LA40A450","http://img.zap.co.il/pics/5/5/7/9/25859755b.gif"
710172,"e-tv","Pioneer","NULL","PDP-LX5090","http://img.zap.co.il/pics/0/0/7/7/25957700b.gif"
710228,"e-tv","Samsung","NULL","PPM42M7H","http://img.zap.co.il/pics/4/4/4/3/25983444b.gif"
710817,"e-tv","LG","NULL","42LG33R","http://img.zap.co.il/pics/1/0/6/4/26034601b.gif"
710929,"e-tv","Skyworth","NULL","19L03","http://img.zap.co.il/pics/4/1/3/6/26036314b.gif"
710935,"e-tv","LG","NULL","37LG33R","http://img.zap.co.il/pics/2/0/7/0/26070702b.gif"
710938,"e-tv","Hitachi","NULL","UT37MX700A","http://img.zap.co.il/pics/3/0/2/4/26174203b.gif"
710939,"e-tv","Hitachi","NULL","UT42MX700A","http://img.zap.co.il/pics/0/4/2/4/26174240b.gif"
711038,"e-tv","Samsung","NULL","PS50A450","http://img.zap.co.il/pics/0/7/5/4/25984570b.gif"
711039,"e-tv","LG","NULL","47LG55FR","http://img.zap.co.il/pics/0/0/5/1/25411500b.gif"
711724,"e-tv","Nec","NULL","NLT32HDB3","http://img.zap.co.il/pics/1/1/3/5/26145311b.gif"
711735,"e-tv","LG","NULL","42LG55FR","http://img.zap.co.il/pics/0/4/6/9/26069640b.gif"
711737,"e-tv","Philips","NULL","37PFL5603D","http://img.zap.co.il/pics/8/9/0/5/26215098b.gif"
711739,"e-tv","Philips","NULL","42PFL5603D","http://img.zap.co.il/pics/1/9/6/9/26309691b.gif"
711740,"e-tv","Philips","NULL","47PFL7603D","http://img.zap.co.il/pics/4/9/6/9/26309694b.gif"
711741,"e-tv","Samsung","NULL","LA40A650","http://img.zap.co.il/pics/5/5/4/4/26174455b.gif"
711743,"e-tv","Samsung","NULL","LA46A650","http://img.zap.co.il/pics/6/5/4/4/26174456b.gif"
711878,"e-tv","Sansui","NULL","SV42PDPDS","http://img.zap.co.il/pics/4/3/7/4/26144734b.gif"
711996,"e-tv","Philips","NULL","37PFL7603","http://img.zap.co.il/pics/5/4/1/6/26236145b.gif"
712038,"e-tv","LG","NULL","47LG50","http://img.zap.co.il/pics/2/1/2/4/26264212b.gif"
712039,"e-tv","Panasonic","NULL","TH42PV80","http://img.zap.co.il/pics/3/0/2/4/26264203b.gif"
712111,"e-tv","Lenco","NULL","LLCD42LBLZ5B","http://img.zap.co.il/pics/1/3/6/3/26083631b.gif"
712130,"e-tv","Sharp","NULL","LC37A33M","http://img.zap.co.il/pics/5/4/4/4/26264445b.gif"
712420,"e-tv","LG","NULL","47LG50FR","http://img.zap.co.il/pics/9/1/6/6/26376619b.gif"
712421,"e-tv","Konka","NULL","KL37CS66","http://img.zap.co.il/pics/1/2/1/2/25652121b.gif"
712424,"e-tv","LG","NULL","37LG50","http://img.zap.co.il/pics/2/7/5/8/26328572b.gif"
712425,"e-tv","LG","NULL","42LG31","http://img.zap.co.il/pics/2/9/9/5/26235992b.gif"
712426,"e-tv","Philips","NULL","32PFL7603D","http://img.zap.co.il/pics/3/5/7/4/26304753b.gif"
712518,"e-tv","LG","NULL","50PG60","http://img.zap.co.il/pics/0/4/3/4/25804340b.gif"
712916,"e-tv","Hitachi","NULL","L32A02A","http://img.zap.co.il/pics/2/5/6/3/25933652b.gif"
712920,"e-tv","Thomson","NULL","26M61NH20","http://img.zap.co.il/pics/4/5/4/9/26429454b.gif"
712923,"e-tv","Thomson","NULL","40M71NH20","http://img.zap.co.il/pics/9/5/4/9/26429459b.gif"
