97,696114,1,3528,"http://www.livesale.co.il/product.asp?productid=3528","http://www.livesale.co.il/uploadimages/37626.JPG","שלוש שנים"
98,744465,1,3531,"http://www.livesale.co.il/product.asp?productid=3531","http://www.livesale.co.il/uploadimages/598142.JPG","שלוש שנים"
99,732935,1,3553,"http://www.livesale.co.il/product.asp?productid=3553","http://www.livesale.co.il/uploadimages/226636.JPG","שנתיים"
100,731289,1,3555,"http://www.livesale.co.il/product.asp?productid=3555","http://www.livesale.co.il/uploadimages/751874.JPG","שנתיים"
101,737187,1,3556,"http://www.livesale.co.il/product.asp?productid=3556","http://www.livesale.co.il/uploadimages/907438.JPG","שנתיים"
102,732936,1,3557,"http://www.livesale.co.il/product.asp?productid=3557","http://www.livesale.co.il/uploadimages/956311.JPG","שנתיים"
103,741309,1,3588,"http://www.livesale.co.il/product.asp?productid=3588","http://www.livesale.co.il/uploadimages/21772.JPG","6+1 שנים"
104,735951,1,3589,"http://www.livesale.co.il/product.asp?productid=3589","http://www.livesale.co.il/uploadimages/471326.JPG","1+3 שנים"
105,739802,1,3595,"http://www.livesale.co.il/product.asp?productid=3595","http://www.livesale.co.il/uploadimages/618375.JPG","3 שנים"
106,741768,1,3650,"http://www.livesale.co.il/product.asp?productid=3650","http://www.livesale.co.il/uploadimages/71408.GIF","5 שנים"
107,744524,1,3664,"http://www.livesale.co.il/product.asp?productid=3664","http://www.livesale.co.il/uploadimages/222120.JPG","שנה+שלוש"
108,739799,1,3666,"http://www.livesale.co.il/product.asp?productid=3666","http://www.livesale.co.il/uploadimages/600782.JPG","שנה+שלוש"
109,744525,1,3667,"http://www.livesale.co.il/product.asp?productid=3667","http://www.livesale.co.il/uploadimages/627271.JPG","שנתיים"
